IDCOMPANY;COD_CDC;DESC_CDC;INIZIO_CDC;FINE_CDC;COD_DETT;DESC_DETT;INIZIO_DETT;FINE_DETT;FLATTR;DTSTARTVL;DTENDVL
000001;20;Amministrazione;01-01-1800;31-12-2999;;;;;;;
000001;21;Ufficio;01-01-1800;31-12-2999;;;;;;;
000001;28;Cinisello;01-01-1800;31-12-2999;;;;;;;
000001;109;PESSINA VECCHIO;01-01-1800;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000001;11;CDD BRUGHERIO VECCHIO;01-01-1800;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000001;12;ASH BRUGHERIO VECCHIO;01-01-1800;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000001;13;SFA VERANO VECCHIO;01-01-1800;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000001;14;GAMBINO VECCHIO;01-01-1800;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000001;17;DIR AZ. VECCHIO;01-01-1800;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000001;00106;CRIPPA VECCHIO;01-01-1800;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000001;020;VAGHI VECCHIO;01-01-1800;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000001;1;Jolly;01-01-1800;31-12-2999;;;;;;;
000001;10;CDD VERANO VECCHIO;01-01-1800;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000001;107;BAGNOLI VECCHIO;01-01-1800;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000001;108;CATTANEO VECCHIO;01-01-1800;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000001;000101;ATELIER VECCHIO;01-01-1800;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000001;000102;UFFICIO VECCHIO;01-01-1800;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000001;000301;CSE RAVERIO VECCHIO;01-01-1800;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000001;000402;COMUNITA' VECCHIO;01-01-1800;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000001;000602;ZOTTI VECCHIO;01-01-1800;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000001;000702;MANTEGAZZA VECCHIO;01-01-1800;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000000;6;GHEZZI;01-01-1800;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;60;MOSAICO;01-01-1800;31-12-2999;;;;;;;
000000;63;DECRETO 7211/11 (DGR) offerta sociale;01-04-2014;31-12-2999;;;;;;;
000000;7;MACENNI;01-01-1800;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;8;RIVA CRISTINA;01-01-1901;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;9;GHIDORZI;01-01-1800;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;50;Comunita';01-01-1800;31-12-2999;;;;;;;
000000;51;Aggancio Precoce;01-01-1800;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;53;Villa Luisa;01-01-1800;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;57;Albiate;01-01-1800;31-12-2999;;;;;;;
000000;58;Monza;01-01-1800;31-12-2999;;;;;;;
000000;59;Villasanta;01-01-1800;31-12-2999;;;;;;;
000000;44;Cornate;01-01-1800;31-12-2999;;;;;;;
000000;45;Atelier;01-01-1800;31-12-2999;;;;;;;
000000;46;B.ZA S/BARRIERE;01-01-1800;31-12-2999;;;;;;;
000000;47;SFA Verano;01-01-1800;31-12-2999;;;;;;;
000000;48;ADH Brugherio;01-01-1800;31-12-2999;;;;;;;
000000;5;GIGLI;01-01-1800;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;38;CDD Vimercate;01-01-1800;31-12-2999;;;;;;;
000000;4;MELOGRANA;01-01-1901;31-12-2999;;;;;;;
000000;40;Macherio;01-01-1800;31-12-2999;;;;;;;
000000;41;Voucher;01-01-1800;31-12-2999;;;;;;;
000000;42;GEST:DIV;01-01-1800;31-12-2999;;;;;;;
000000;43;CPF Macherio;01-01-1800;31-12-2999;;;;;;;
000000;32;ASH Brugherio;01-01-1800;31-12-2999;;;;;;;
000000;33;Cusano;01-01-1800;31-12-2999;;;;;;;
000000;34;Lissone;01-01-1800;31-12-2999;;;;;;;
000000;35;Usmate;01-01-1800;31-12-2999;;;;;;;
000000;36;Trezzo;01-01-1800;31-12-2999;;;;;;;
000000;37;Vimercate piccoli;01-01-1800;31-12-2999;;;;;;;
000000;27;Villasanta;01-01-1901;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;28;Cinisello;01-01-1800;31-12-2999;;;;;;;
000000;29;Villa Raverio;01-01-1800;31-12-2999;;;;;;;
000000;3;FURLOTTI;01-01-1901;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;30;Verano;01-01-1800;31-12-2999;;;;;;;
000000;31;CDD Brugherio;01-01-1800;31-12-2999;;;;;;;
000000;21;Ufficio;01-01-1800;31-12-2999;;;;;;;
000000;22;CORBERI;01-01-1901;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;23;Cusano Milanino;01-01-1901;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;24;Usmate;01-01-1901;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;25;Besana;01-01-1901;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;26;Monza;01-01-1901;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;16;BALDASSARRI;01-01-1901;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;17;DIR AZ.;01-01-1800;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;18;CPF;01-01-1800;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;19;ROSSIN;01-01-1901;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;2;FORTUNIO;01-01-1901;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;20;Amministrazione;01-01-1800;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;110;CARLINO;01-01-1901;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;111;MARIANI PAOLA;01-01-1901;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;12;ASH BRUGHERIO;01-01-1800;31-12-2999;;;;;;;
000000;13;SFA VERANO;01-01-1800;31-12-2999;;;;;;;
000000;14;GAMBINO;01-01-1800;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;15;POZZI;01-01-1901;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;1;Jolly;01-01-1800;31-12-2999;;;;;;;
000000;10;CDD VERANO;01-01-1800;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;107;BAGNOLI;01-01-1800;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;108;CATTANEO;01-01-1800;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000000;109;PESSINA;01-01-1800;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;11;CDD BRUGHERIO;01-01-1800;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;000702;MANTEGAZZA;01-01-1800;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000000;000801;CARRELLA;01-01-1901;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;000901;COLOGNO MONZESE;01-01-1901;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;001001;TRIUGGIO;01-01-1901;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;00106;CRIPPA;01-01-1800;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;020;VAGHI;01-01-1800;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;000402;COMUNITA';01-01-1800;31-12-2999;;;;;;;
000000;000501;ZOTTI;01-01-1901;31-12-2999;;;;;;;
000000;000502;BOCCA;01-01-1901;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000000;000601;CONV. COMUNE ARESE;01-01-1901;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;000602;ZOTTI;01-01-1800;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;000701;CRIPPA ELENA;01-01-1901;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;000107;BAGNOLI;01-01-1901;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;000201;CSE BRUGHERIO;01-01-1901;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;000202;STAFF;01-01-1901;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;000301;CSE RAVERIO;01-01-1800;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;000302;CENTRO DIURNO;01-01-1901;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;000401;TREGASIO;01-01-1901;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
